,z3-base,z3-base,z3-base,z3-base,z3-base,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later
,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment
AProVE/aproveSMT503705089950467023.smt2,480,42692,sat,1.0,1.0,423,42688,sat,1.0,1.0,,0,395,43452,sat,1.0,1.0,,0
AProVE/aproveSMT3015270802556460864.smt2,427,41924,sat,1.0,1.0,424,43456,sat,1.0,1.0,,0,470,42692,sat,1.0,1.0,,0
AProVE/aproveSMT4229348177638282770.smt2,606,42708,unsat,44.0,222.0,653,42680,unsat,44.0,222.0,,0,659,43440,unsat,44.0,222.0,,0
AProVE/aproveSMT1017370803858160340.smt2,367,41912,sat,,,434,42684,sat,,,,0,434,43472,sat,,,,0
AProVE/aproveSMT3417012265546351137.smt2,371,43464,sat,,,467,42688,sat,,,,0,495,42676,sat,,,,0
AProVE/aproveSMT7141115503836990123.smt2,415,42688,sat,,2.0,459,42668,sat,,2.0,,0,423,42684,sat,,2.0,,0
AProVE/aproveSMT2859428158847949096.smt2,434,42692,sat,,,369,42672,sat,,,,0,365,43452,sat,,,,0
AProVE/aproveSMT3238678677603508201.smt2,483,41920,sat,17.0,43.0,491,43472,sat,17.0,43.0,,0,408,44272,sat,17.0,43.0,,0
AProVE/aproveSMT257699921050028985.smt2,860,43452,sat,120.0,570.0,700,42700,sat,120.0,570.0,,0,865,43476,sat,120.0,570.0,,0
AProVE/aproveSMT1240905547370406987.smt2,438,43948,sat,1.0,12.0,391,42680,sat,1.0,12.0,,0,484,42676,sat,1.0,12.0,,0
AProVE/aproveSMT7314728782374718361.smt2,583,43456,sat,20.0,67.0,611,42688,sat,20.0,67.0,,0,538,44712,sat,20.0,67.0,,0
AProVE/aproveSMT3556721533419300210.smt2,445,41908,unsat,15.0,108.0,544,42672,unsat,15.0,108.0,,0,459,42688,unsat,15.0,108.0,,0
AProVE/aproveSMT216462801678736982.smt2,424,42668,unsat,1.0,30.0,471,42692,unsat,1.0,30.0,,0,430,44000,unsat,1.0,30.0,,0
AProVE/aproveSMT6671289463830145770.smt2,455,41908,sat,1.0,2.0,426,43456,sat,1.0,2.0,,0,427,42692,sat,1.0,2.0,,0
AProVE/aproveSMT1290350034702307057.smt2,63027,3840,timeout,,,58687,134140,sat,21.0,249.0,,0,51576,134228,sat,21.0,249.0,,0
AProVE/aproveSMT3375893559061356768.smt2,439,42684,sat,,,429,42672,sat,,,,0,454,43468,sat,,,,0
AProVE/aproveSMT6924801837967837135.smt2,458,43452,sat,1.0,3.0,445,42692,sat,1.0,3.0,,0,474,43476,sat,1.0,3.0,,0
AProVE/aproveSMT1385820267360259387.smt2,1121,43468,sat,146.0,765.0,934,42676,sat,80.0,348.0,,0,893,42688,sat,80.0,348.0,,0
AProVE/aproveSMT6630993603016775933.smt2,494,42680,unsat,1.0,40.0,436,43444,unsat,1.0,40.0,,0,482,41912,unsat,1.0,40.0,,0
AProVE/aproveSMT8057950942747418962.smt2,468,43456,unsat,39.0,74.0,506,42668,unsat,39.0,74.0,,0,486,42672,unsat,39.0,74.0,,0
AProVE/aproveSMT1350987983658953160.smt2,396,41920,sat,1.0,1.0,414,42688,sat,1.0,1.0,,0,556,42684,sat,1.0,1.0,,0
AProVE/aproveSMT5478202504589687670.smt2,380,42676,sat,2.0,8.0,475,41924,sat,2.0,8.0,,0,459,42672,sat,2.0,8.0,,0
AProVE/aproveSMT8687528954154173107.smt2,450,44732,sat,1.0,1.0,471,42668,sat,1.0,1.0,,0,501,44736,sat,1.0,1.0,,0
AProVE/aproveSMT1284980604806326417.smt2,408,43460,sat,,,453,42676,sat,,,,0,422,42668,sat,,,,0
AProVE/aproveSMT4163246385735196737.smt2,420,42680,sat,10.0,31.0,469,42688,sat,10.0,31.0,,0,520,42688,sat,10.0,31.0,,0
AProVE/aproveSMT8445232600697489396.smt2,550,44240,sat,18.0,62.0,521,42660,sat,18.0,62.0,,0,518,42720,sat,18.0,62.0,,0
AProVE/aproveSMT1302756442145899513.smt2,357,43476,sat,,,410,42672,sat,,,,0,446,41912,sat,,,,0
AProVE/aproveSMT6361781536878687594.smt2,32286,100024,sat,91.0,530.0,32769,100476,sat,488.0,2233.0,30.0,0,21543,100448,sat,91.0,530.0,,0
AProVE/aproveSMT4485603514905989789.smt2,408,43448,sat,1.0,43.0,450,44728,sat,2.0,46.0,3.0,0,474,42692,sat,1.0,43.0,,0
AProVE/aproveSMT2707530709975626340.smt2,448,41904,unsat,13.0,43.0,444,42680,unsat,9.0,39.0,1.0,0,440,43464,unsat,13.0,43.0,,0
AProVE/aproveSMT8011517491902652385.smt2,398,43452,unsat,3.0,16.0,445,43460,unsat,3.0,16.0,,0,469,41920,unsat,3.0,16.0,,0
AProVE/aproveSMT2987472987489545933.smt2,494,44712,sat,2.0,42.0,491,43452,sat,2.0,42.0,,0,421,42704,sat,2.0,42.0,,0
AProVE/aproveSMT416510843683771447.smt2,3823,43448,unsat,342.0,1811.0,2183,43468,unsat,175.0,1327.0,,0,2528,42688,unsat,175.0,1327.0,,0
AProVE/aproveSMT1900831310481572281.smt2,414,43456,sat,,,405,42680,sat,,,,0,403,41900,sat,,,,0
AProVE/aproveSMT643949416825217740.smt2,476,42676,unsat,37.0,247.0,569,42684,unsat,37.0,247.0,,0,534,43464,unsat,37.0,247.0,,0
AProVE/aproveSMT600054775429070726.smt2,479,41924,sat,,4.0,386,42684,sat,,4.0,,0,464,44728,sat,,4.0,,0
AProVE/aproveSMT1562235939867086988.smt2,812,43476,sat,16.0,141.0,775,43436,sat,16.0,141.0,,0,742,44728,sat,16.0,141.0,,0
AProVE/aproveSMT4943998898664793584.smt2,419,43444,unsat,,43.0,445,42684,unsat,,43.0,,0,470,42680,unsat,,43.0,,0
AProVE/aproveSMT185857169594433069.smt2,3672,49576,sat,92.0,910.0,2858,50172,sat,92.0,910.0,,0,4206,49508,sat,92.0,910.0,,0
AProVE/aproveSMT5912413589283213006.smt2,39533,46140,sat,2272.0,5753.0,47733,100676,sat,1435.0,4388.0,40.0,0,63029,3072,timeout,,,,0
AProVE/aproveSMT3928854107376852282.smt2,407,44140,sat,,,442,42684,sat,,,,0,460,42696,sat,,,,0
AProVE/aproveSMT6839038829949934480.smt2,436,43444,unsat,19.0,42.0,455,42692,unsat,14.0,34.0,1.0,0,388,45492,unsat,19.0,42.0,,0
AProVE/aproveSMT6565604000811695127.smt2,1563,42684,unsat,833.0,1435.0,1773,42688,unsat,833.0,1435.0,,0,1535,42684,unsat,833.0,1435.0,,0
AProVE/aproveSMT7826410437360563405.smt2,63026,3072,timeout,,,45267,106060,unsat,292.0,5196.0,,0,44970,106056,unsat,292.0,5196.0,,0
AProVE/aproveSMT5030381978509316079.smt2,533,42672,sat,1.0,1.0,462,42696,sat,1.0,1.0,,0,403,42700,sat,1.0,1.0,,0
AProVE/aproveSMT3652136811897150162.smt2,522,42688,unsat,13.0,153.0,549,44732,unsat,13.0,153.0,,0,537,43460,unsat,13.0,153.0,,0
AProVE/aproveSMT8218711133334101962.smt2,424,43456,sat,,,410,43452,sat,,,,0,407,42672,sat,,,,0
AProVE/aproveSMT3887147172339304504.smt2,1048,42680,unsat,106.0,251.0,1045,42672,unsat,106.0,251.0,,0,1261,44228,unsat,106.0,251.0,,0
AProVE/aproveSMT7653769241554805412.smt2,454,42680,sat,1.0,1.0,448,44736,sat,1.0,1.0,,0,410,43440,sat,1.0,1.0,,0
AProVE/aproveSMT778144120697107907.smt2,440,42684,sat,,,410,43440,sat,,,,0,427,41904,sat,,,,0
AProVE/aproveSMT2249670056167438790.smt2,348,42692,sat,,,522,43452,sat,,,,0,442,42692,sat,,,,0
AProVE/aproveSMT1932504877138431957.smt2,426,42680,unsat,1.0,3.0,370,42676,unsat,1.0,3.0,,0,367,43444,unsat,1.0,3.0,,0
AProVE/aproveSMT2256159023721325971.smt2,337,41924,sat,,,389,42700,sat,,,,0,414,45508,sat,,,,0
AProVE/aproveSMT6395271072447695638.smt2,382,43460,unsat,7.0,19.0,470,42692,unsat,7.0,19.0,,0,436,43956,unsat,7.0,19.0,,0
AProVE/aproveSMT5247428627712766098.smt2,374,42696,sat,1.0,1.0,457,42684,sat,1.0,1.0,,0,438,44732,sat,1.0,1.0,,0
AProVE/aproveSMT2858779727141882159.smt2,63033,3072,timeout,,,63026,3072,timeout,,,,0,63026,3840,timeout,,,,0
AProVE/aproveSMT2426870144660770468.smt2,4447,46612,sat,105.0,922.0,5771,47288,sat,231.0,1277.0,30.0,0,4104,46688,sat,105.0,922.0,,0
AProVE/aproveSMT9097540601625952396.smt2,502,41896,unsat,60.0,87.0,495,45488,unsat,60.0,87.0,,0,618,42676,unsat,60.0,87.0,,0
AProVE/aproveSMT4592732986704711682.smt2,524,42704,unsat,1.0,15.0,511,42680,unsat,1.0,15.0,,0,478,43452,unsat,1.0,15.0,,0
AProVE/aproveSMT1327713188219280379.smt2,63022,3840,timeout,,,37368,65788,unsat,3013.0,8792.0,7.0,0,39353,65744,unsat,3127.0,8767.0,,0
AProVE/aproveSMT1297568023746394660.smt2,410,42696,sat,7.0,18.0,454,42664,sat,7.0,18.0,,0,487,42688,sat,7.0,18.0,,0
AProVE/aproveSMT5831571990189228163.smt2,459,42680,sat,,1.0,453,42688,sat,,1.0,,0,454,43452,sat,,1.0,,0
AProVE/aproveSMT5072888812317581448.smt2,358,42676,sat,1.0,1.0,433,42684,sat,1.0,1.0,,0,430,42668,sat,1.0,1.0,,0
AProVE/aproveSMT4539694768164085808.smt2,491,42692,unsat,21.0,79.0,487,41912,unsat,21.0,79.0,,0,449,45488,unsat,21.0,79.0,,0
AProVE/aproveSMT6126510347246483790.smt2,673,42680,sat,25.0,191.0,694,43460,sat,25.0,191.0,,0,630,44020,sat,25.0,191.0,,0
AProVE/aproveSMT1752975938798302550.smt2,563,44716,unsat,21.0,141.0,669,42688,unsat,21.0,141.0,,0,639,45492,unsat,21.0,141.0,,0
AProVE/aproveSMT1357141816009857110.smt2,530,41920,sat,1.0,8.0,389,42700,sat,1.0,8.0,,0,390,43448,sat,1.0,8.0,,0
AProVE/aproveSMT7809899653994329658.smt2,402,42696,unsat,29.0,78.0,538,43452,unsat,29.0,78.0,,0,491,41908,unsat,29.0,78.0,,0
AProVE/aproveSMT1393349130106307954.smt2,647,42676,sat,38.0,174.0,699,42680,sat,38.0,174.0,,0,653,42668,sat,38.0,174.0,,0
AProVE/aproveSMT7067734769102993652.smt2,612,43456,sat,25.0,59.0,618,43440,sat,24.0,57.0,1.0,0,480,42680,sat,25.0,59.0,,0
AProVE/aproveSMT4870247597048872630.smt2,383,42692,sat,,,421,42676,sat,,,,0,413,44732,sat,,,,0
AProVE/aproveSMT73007874289274487.smt2,1810,70660,sat,69.0,783.0,1703,71144,sat,69.0,783.0,,0,1829,70600,sat,69.0,783.0,,0
AProVE/aproveSMT4952917646635776210.smt2,624,42676,unsat,34.0,187.0,622,41908,unsat,34.0,187.0,,0,599,42688,unsat,34.0,187.0,,0
AProVE/aproveSMT7607464386017027349.smt2,378,42688,sat,,2.0,361,42684,sat,,2.0,,0,505,42700,sat,,2.0,,0
AProVE/aproveSMT2876641391335866290.smt2,445,42696,sat,,,490,41920,sat,,,,0,482,41916,sat,,,,0
AProVE/aproveSMT2819815298985581892.smt2,961,43464,sat,48.0,539.0,971,41904,sat,48.0,539.0,,0,1181,42680,sat,48.0,539.0,,0
AProVE/aproveSMT5647219877812729159.smt2,660,42688,sat,9.0,52.0,618,42692,sat,9.0,52.0,,0,589,42700,sat,9.0,52.0,,0
AProVE/aproveSMT1477246568665330987.smt2,956,43456,sat,27.0,191.0,918,42688,sat,30.0,191.0,5.0,0,959,42240,sat,27.0,191.0,,0
AProVE/aproveSMT6981420136966712689.smt2,47213,60188,sat,2891.0,10311.0,63028,3072,timeout,,,,0,63032,3072,timeout,,,,0
AProVE/aproveSMT475511664945327223.smt2,510,43468,unsat,1.0,4.0,489,42684,unsat,1.0,4.0,,0,460,42680,unsat,1.0,4.0,,0
AProVE/aproveSMT6361688730163932134.smt2,20508,68012,sat,480.0,6152.0,18526,58552,sat,682.0,7388.0,,0,18763,57796,sat,682.0,7388.0,,0
AProVE/aproveSMT5511013807619400851.smt2,3026,43600,sat,106.0,706.0,2826,43724,sat,106.0,706.0,,0,2975,43548,sat,106.0,706.0,,0
AProVE/aproveSMT3098762297266127672.smt2,562,42692,sat,31.0,122.0,563,42668,sat,31.0,122.0,,0,542,41916,sat,31.0,122.0,,0
AProVE/aproveSMT2079897998118755280.smt2,502,42692,unsat,,,460,42680,unsat,,,,0,406,43464,unsat,,,,0
AProVE/aproveSMT4923797717533989601.smt2,36976,107180,sat,168.0,1346.0,8596,60124,sat,118.0,991.0,25.0,0,34043,107208,sat,168.0,1346.0,,0
AProVE/aproveSMT6747993262789550013.smt2,450,42676,sat,,,415,42680,sat,,,,0,440,42700,sat,,,,0
AProVE/aproveSMT2331608993226750467.smt2,422,42692,sat,1.0,1.0,470,42684,sat,1.0,1.0,,0,396,44220,sat,1.0,1.0,,0
AProVE/aproveSMT3100467348836023113.smt2,366,42684,unsat,8.0,38.0,390,43448,unsat,8.0,38.0,,0,495,43460,unsat,8.0,38.0,,0
AProVE/aproveSMT8606493770942050176.smt2,675,43456,sat,3.0,271.0,809,42684,sat,3.0,271.0,,0,762,42164,sat,3.0,271.0,,0
AProVE/aproveSMT4216031306594336126.smt2,437,41924,sat,10.0,29.0,380,42676,sat,10.0,29.0,,0,398,41920,sat,10.0,29.0,,0
AProVE/aproveSMT1408329727899482583.smt2,446,41916,sat,1.0,1.0,374,43460,sat,1.0,1.0,,0,466,43452,sat,1.0,1.0,,0
AProVE/aproveSMT1871881823724796554.smt2,63023,3840,timeout,,,63025,3840,timeout,,,,0,63024,3072,timeout,,,,0
AProVE/aproveSMT7425032899494542246.smt2,577,44720,sat,30.0,155.0,496,42672,sat,30.0,155.0,,0,568,45504,sat,30.0,155.0,,0
AProVE/aproveSMT1798202376881827828.smt2,417,42684,sat,,1.0,427,43472,sat,,1.0,,0,419,42688,sat,,1.0,,0
AProVE/aproveSMT8705916134018439737.smt2,489,43464,unsat,,3.0,466,42660,unsat,,3.0,,0,387,43468,unsat,,3.0,,0
AProVE/aproveSMT3017690450301173377.smt2,370,41916,sat,1.0,2.0,437,42684,sat,1.0,2.0,,0,416,44224,sat,1.0,2.0,,0
AProVE/aproveSMT1444998859697836742.smt2,506,42688,sat,,1.0,422,41160,sat,,1.0,,0,478,42680,sat,,1.0,,0
AProVE/aproveSMT5058370377444373751.smt2,449,42680,sat,1.0,7.0,506,42676,sat,1.0,7.0,,0,471,42688,sat,1.0,7.0,,0
AProVE/aproveSMT7377887083439038055.smt2,358,41924,sat,1.0,1.0,477,43440,sat,1.0,1.0,,0,438,41892,sat,1.0,1.0,,0
AProVE/aproveSMT5811064477008403129.smt2,1091,41912,unsat,148.0,933.0,1144,42704,unsat,148.0,933.0,,0,1033,43464,unsat,148.0,933.0,,0
AProVE/aproveSMT6854542128402682508.smt2,455,41916,sat,1.0,3.0,535,43448,sat,1.0,3.0,,0,480,42692,sat,1.0,3.0,,0
AProVE/aproveSMT6381633041904632024.smt2,424,42680,unsat,6.0,22.0,372,44740,unsat,8.0,20.0,1.0,0,467,43496,unsat,6.0,22.0,,0
AProVE/aproveSMT2912853680794259901.smt2,689,43448,sat,3.0,288.0,669,44700,sat,3.0,288.0,,0,748,42852,sat,3.0,288.0,,0
AProVE/aproveSMT525791599825112152.smt2,478,42684,unsat,8.0,11.0,367,45496,unsat,8.0,11.0,,0,385,42688,unsat,8.0,11.0,,0
AProVE/aproveSMT3128233723058909682.smt2,405,42696,sat,,,457,43460,sat,,,,0,425,42680,sat,,,,0
AProVE/aproveSMT3208426695808633093.smt2,405,43464,sat,,,365,42668,sat,,,,0,355,42688,sat,,,,0
AProVE/aproveSMT4904958960056587005.smt2,63031,3840,timeout,,,63030,3072,timeout,,,,0,63028,3072,timeout,,,,0
AProVE/aproveSMT3865563053193426677.smt2,903,45552,sat,43.0,269.0,855,42704,sat,43.0,269.0,,0,893,42684,sat,43.0,269.0,,0
AProVE/aproveSMT4798812222021332724.smt2,454,41924,sat,1.0,3.0,452,42672,sat,1.0,3.0,,0,450,41912,sat,1.0,3.0,,0
AProVE/aproveSMT7214062973124549690.smt2,473,42672,sat,14.0,114.0,478,42688,sat,14.0,114.0,,0,571,41904,sat,14.0,114.0,,0
AProVE/aproveSMT1725820872639741704.smt2,379,42676,unsat,1.0,8.0,470,42692,unsat,1.0,8.0,,0,432,42672,unsat,1.0,8.0,,0
AProVE/aproveSMT7210165578608965357.smt2,643,41912,sat,189.0,295.0,649,42676,sat,189.0,295.0,,0,842,44728,sat,189.0,295.0,,0
AProVE/aproveSMT1091600435177837637.smt2,3487,43608,sat,190.0,721.0,3297,43584,sat,190.0,721.0,,0,2722,44716,sat,190.0,721.0,,0
AProVE/aproveSMT4661383629405003336.smt2,40402,62048,sat,1967.0,10652.0,28164,57712,sat,957.0,7813.0,50.0,0,42339,71384,sat,1837.0,10497.0,,0
AProVE/aproveSMT6025886977398171379.smt2,480,42688,sat,1.0,2.0,448,43448,sat,1.0,2.0,,0,434,42688,sat,1.0,2.0,,0
AProVE/aproveSMT570477922294967026.smt2,470,43444,sat,,,346,42680,sat,,,,0,420,42676,sat,,,,0
AProVE/aproveSMT2664914244390950514.smt2,490,43460,sat,,,428,41904,sat,,,,0,411,41904,sat,,,,0
AProVE/aproveSMT7361066125546654935.smt2,380,42676,unsat,10.0,34.0,444,43464,unsat,10.0,34.0,,0,476,42692,unsat,10.0,34.0,,0
AProVE/aproveSMT2309057211130479784.smt2,448,42680,sat,,,445,43448,sat,,,,0,361,44132,sat,,,,0
AProVE/aproveSMT3581317630841992936.smt2,4903,48348,sat,37.0,917.0,3823,48344,sat,37.0,917.0,,0,4885,48344,sat,37.0,917.0,,0
AProVE/aproveSMT4610599926347927445.smt2,424,43468,sat,,1.0,461,44912,sat,,1.0,,0,477,43464,sat,,1.0,,0
AProVE/aproveSMT1670784237506184716.smt2,387,41912,sat,4.0,33.0,451,42676,sat,4.0,33.0,,0,439,43444,sat,4.0,33.0,,0
AProVE/aproveSMT1433751380059951964.smt2,341,42688,sat,,,360,44248,sat,,,,0,445,41916,sat,,,,0
AProVE/aproveSMT3970517148307051183.smt2,416,41920,sat,,2.0,355,41904,sat,,2.0,,0,436,44704,sat,,2.0,,0
AProVE/aproveSMT7377014340474360731.smt2,434,42688,sat,1.0,2.0,486,42696,sat,1.0,2.0,,0,372,42668,sat,1.0,2.0,,0
AProVE/aproveSMT97032048972614298.smt2,396,43460,sat,,,408,44700,sat,,,,0,422,41912,sat,,,,0
AProVE/aproveSMT1850808180746377437.smt2,457,43448,sat,1.0,2.0,467,43456,sat,1.0,2.0,,0,408,44732,sat,1.0,2.0,,0
AProVE/aproveSMT4707168130557868735.smt2,359,41128,sat,,,485,43460,sat,,,,0,421,42680,sat,,,,0
AProVE/aproveSMT6396599548709664995.smt2,19610,79432,sat,111.0,1030.0,25449,79392,sat,154.0,1260.0,20.0,0,19547,79396,sat,111.0,1030.0,,0
AProVE/aproveSMT9082409174312293033.smt2,63027,3840,timeout,,,63025,3072,timeout,,,,0,63028,3072,timeout,,,,0
AProVE/aproveSMT3181895504277650866.smt2,438,42684,sat,,,389,42680,sat,,,,0,426,43468,sat,,,,0
AProVE/aproveSMT3975335638657209687.smt2,428,45688,sat,,,469,43460,sat,,,,0,425,42688,sat,,,,0
AProVE/aproveSMT8416346252166001103.smt2,655,42684,sat,2.0,248.0,689,41912,sat,2.0,248.0,,0,768,42688,sat,2.0,248.0,,0
AProVE/aproveSMT318970055107614653.smt2,427,45500,sat,,,362,43940,sat,,,,0,366,42692,sat,,,,0
AProVE/aproveSMT3973240325556759347.smt2,446,42696,sat,,,398,41916,sat,,,,0,425,42688,sat,,,,0
AProVE/aproveSMT6405258831427788557.smt2,489,42672,sat,2.0,21.0,457,43456,sat,2.0,21.0,,0,465,43456,sat,2.0,21.0,,0
AProVE/aproveSMT3820226401096532393.smt2,425,43436,sat,,,367,42672,sat,,,,0,481,42704,sat,,,,0
AProVE/aproveSMT451682996481631551.smt2,14821,60708,sat,127.0,1835.0,9074,56040,sat,112.0,1744.0,,0,9647,56044,sat,112.0,1744.0,,0
AProVE/aproveSMT1272662704634017030.smt2,471,43968,sat,1.0,8.0,482,45488,sat,1.0,6.0,1.0,0,470,43464,sat,1.0,8.0,,0
AProVE/aproveSMT6000637551111476481.smt2,744,42676,unsat,16.0,77.0,736,43448,unsat,16.0,77.0,,0,698,42676,unsat,16.0,77.0,,0
AProVE/aproveSMT7201733644041072759.smt2,63025,3072,timeout,,,63024,3072,timeout,,,,0,63028,3840,timeout,,,,0
AProVE/aproveSMT1682060320580950336.smt2,423,42692,sat,,,401,41900,sat,,,,0,440,43440,sat,,,,0
AProVE/aproveSMT2914920016556603305.smt2,6535,46896,sat,107.0,976.0,10257,49232,sat,84.0,982.0,25.0,0,14029,68936,sat,100.0,896.0,,0
AProVE/aproveSMT6201299735749963496.smt2,405,42680,sat,,,534,42668,sat,,,,0,416,43472,sat,,,,0
AProVE/aproveSMT4782662928344220234.smt2,63024,3072,timeout,,,63026,3840,timeout,,,,0,63026,3840,timeout,,,,0
AProVE/aproveSMT2460900881694017534.smt2,421,43444,sat,1.0,23.0,495,42676,sat,1.0,23.0,,0,463,42672,sat,1.0,23.0,,0
AProVE/aproveSMT5972750876032145769.smt2,5684,45508,unsat,160.0,4000.0,5580,44212,unsat,160.0,4000.0,,0,6550,44180,unsat,160.0,4000.0,,0
AProVE/aproveSMT1750284694627347091.smt2,534,43448,unsat,50.0,184.0,522,42680,unsat,50.0,184.0,,0,589,43468,unsat,50.0,184.0,,0
AProVE/aproveSMT6027259421698118523.smt2,470,42684,sat,1.0,2.0,477,41908,sat,1.0,2.0,,0,428,42688,sat,1.0,2.0,,0
AProVE/aproveSMT319461154461306669.smt2,461,42684,unsat,11.0,87.0,409,42704,unsat,11.0,87.0,,0,478,42680,unsat,11.0,87.0,,0
AProVE/aproveSMT3495687126259583486.smt2,500,42668,sat,,,452,42692,sat,,,,0,379,42692,sat,,,,0
AProVE/aproveSMT6266608443997226757.smt2,63027,3072,timeout,,,63026,3840,timeout,,,,0,63026,3840,timeout,,,,0
AProVE/aproveSMT6245893760595760465.smt2,465,43456,sat,,6.0,482,42684,sat,,6.0,,0,444,43456,sat,,6.0,,0
AProVE/aproveSMT4248959283647504950.smt2,441,43444,sat,1.0,2.0,413,41904,sat,1.0,2.0,,0,433,45516,sat,1.0,2.0,,0
AProVE/aproveSMT2523443647572090418.smt2,443,43476,sat,,,440,45496,sat,,,,0,419,42676,sat,,,,0
AProVE/aproveSMT2217993778086906389.smt2,356,43436,sat,,,369,42680,sat,,,,0,476,41904,sat,,,,0
AProVE/aproveSMT2271093326661303672.smt2,493,42672,unsat,8.0,97.0,456,42696,unsat,8.0,97.0,,0,478,41896,unsat,8.0,97.0,,0
AProVE/aproveSMT3571876635740058861.smt2,1172,45508,unsat,323.0,1187.0,3592,68652,unsat,752.0,3034.0,1.0,0,1198,42692,unsat,323.0,1187.0,,0
AProVE/aproveSMT1884997914915663852.smt2,973,43464,unsat,82.0,649.0,953,42684,unsat,82.0,649.0,,0,1033,43464,unsat,82.0,649.0,,0
AProVE/aproveSMT2000554635680853132.smt2,14840,56912,sat,152.0,3032.0,12697,55708,sat,200.0,1950.0,,0,13640,55376,sat,200.0,1950.0,,0
AProVE/aproveSMT1480632897228167473.smt2,438,43472,sat,,,410,43488,sat,,,,0,446,43464,sat,,,,0
AProVE/aproveSMT3020861691615213415.smt2,377,42676,sat,,,409,41920,sat,,,,0,451,43988,sat,,,,0
AProVE/aproveSMT6694854243976845806.smt2,1375,42672,sat,140.0,491.0,610,43464,sat,13.0,60.0,3.0,0,1485,42692,sat,140.0,491.0,,0
AProVE/aproveSMT3020406846680136551.smt2,523,42680,sat,22.0,136.0,562,42680,sat,22.0,136.0,,0,539,43452,sat,22.0,136.0,,0
AProVE/aproveSMT8024852026751060909.smt2,459,42680,sat,1.0,1.0,476,43476,sat,1.0,1.0,,0,446,41908,sat,1.0,1.0,,0
AProVE/aproveSMT6770927811129657027.smt2,404,43456,sat,1.0,1.0,447,42704,sat,1.0,1.0,,0,467,43452,sat,1.0,1.0,,0
AProVE/aproveSMT144364303553946193.smt2,460,45484,sat,1.0,2.0,459,41924,sat,1.0,2.0,,0,491,41892,sat,1.0,2.0,,0
AProVE/aproveSMT647848309594165805.smt2,509,45484,unsat,23.0,64.0,470,42696,unsat,23.0,64.0,,0,470,42684,unsat,23.0,64.0,,0
AProVE/aproveSMT8459747407170591723.smt2,22657,74064,sat,131.0,613.0,1398,42708,sat,128.0,551.0,3.0,0,18515,74364,sat,131.0,613.0,,0
AProVE/aproveSMT367549252060048582.smt2,891,43444,unsat,364.0,791.0,930,42680,unsat,364.0,791.0,,0,873,42692,unsat,364.0,791.0,,0
AProVE/aproveSMT2781663379465047703.smt2,422,43452,sat,1.0,5.0,532,42692,sat,1.0,5.0,,0,484,42680,sat,1.0,5.0,,0
AProVE/aproveSMT1481342301807665989.smt2,427,42688,sat,,,350,41896,sat,,,,0,368,43464,sat,,,,0
AProVE/aproveSMT6959105290876375040.smt2,382,43456,sat,1.0,2.0,516,41900,sat,1.0,2.0,,0,453,41924,sat,1.0,2.0,,0
AProVE/aproveSMT3318112966169058026.smt2,907,50220,sat,20.0,177.0,967,50212,sat,20.0,177.0,,0,1026,50216,sat,20.0,177.0,,0
AProVE/aproveSMT3078145553112270828.smt2,1076,43032,sat,5.0,316.0,974,43464,sat,5.0,316.0,,0,1125,43152,sat,5.0,316.0,,0
AProVE/aproveSMT2416278647016285561.smt2,1150,43464,sat,65.0,579.0,1403,42696,sat,65.0,579.0,,0,1378,42676,sat,65.0,579.0,,0
AProVE/aproveSMT5695190253531580847.smt2,512,44204,sat,1.0,5.0,488,43840,sat,1.0,5.0,,0,547,43796,sat,1.0,5.0,,0
AProVE/aproveSMT236580308612717708.smt2,471,42664,sat,,,366,43444,sat,,,,0,411,42684,sat,,,,0
AProVE/aproveSMT6391238426024938953.smt2,478,41904,sat,,,377,41920,sat,,,,0,405,41912,sat,,,,0
AProVE/aproveSMT6531016310637292206.smt2,417,42684,sat,,,359,42668,sat,,,,0,475,41904,sat,,,,0
AProVE/aproveSMT4005477226838207398.smt2,395,43448,sat,,,496,42684,sat,,,,0,429,43464,sat,,,,0
AProVE/aproveSMT8423039779088334472.smt2,456,42680,unsat,8.0,37.0,387,41924,unsat,8.0,37.0,,0,402,42680,unsat,8.0,37.0,,0
AProVE/aproveSMT7490604150992709469.smt2,478,42676,sat,2.0,6.0,384,43456,sat,2.0,6.0,,0,439,44240,sat,2.0,6.0,,0
AProVE/aproveSMT5938894737076161054.smt2,651,42684,unsat,18.0,183.0,910,44768,unsat,18.0,183.0,,0,709,42688,unsat,18.0,183.0,,0
AProVE/aproveSMT5234404679086305892.smt2,609,42680,unsat,139.0,332.0,677,44240,unsat,139.0,332.0,,0,618,43460,unsat,139.0,332.0,,0
AProVE/aproveSMT1166681508436419880.smt2,434,44728,sat,,,435,42692,sat,,,,0,435,42688,sat,,,,0
