,z3-base,z3-base,z3-base,z3-base,z3-base,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-first,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later,z3-lc-later
,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment,runtime,peak_memory_kbytes,answer,arith-nra-calls,arith-nla-calls,arith-check-assignment-calls,arith-used-check-assignment
meti-tarski/sin/problem/7/sin-problem-7-chunk-0294.smt2,492,43460,unsat,2.0,7.0,441,41908,unsat,2.0,8.0,3.0,0,413,41916,unsat,2.0,8.0,2.0,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0300.smt2,469,42696,sat,1.0,3.0,390,42676,sat,1.0,3.0,,0,408,44724,sat,1.0,3.0,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0291.smt2,443,42676,sat,1.0,1.0,427,41900,sat,1.0,1.0,,0,537,43452,sat,1.0,1.0,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0228.smt2,384,42664,unsat,,,350,42672,unsat,,,,0,394,44144,unsat,,,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0251.smt2,447,42700,sat,1.0,1.0,417,41924,sat,1.0,1.0,,0,466,42676,sat,1.0,1.0,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0192.smt2,467,43452,sat,1.0,1.0,462,44728,sat,1.0,1.0,,0,432,42688,sat,1.0,1.0,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0155.smt2,433,42676,sat,1.0,2.0,379,42664,sat,1.0,2.0,,0,552,42688,sat,1.0,2.0,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0124.smt2,421,45504,sat,1.0,2.0,465,43948,sat,1.0,2.0,,0,463,42684,sat,1.0,2.0,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0339.smt2,436,43448,sat,1.0,1.0,654,42692,sat,1.0,1.0,,0,431,42680,sat,1.0,1.0,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0174.smt2,392,42692,unsat,,,410,42688,unsat,,,,0,420,42684,unsat,,,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0330.smt2,457,43948,sat,1.0,1.0,447,41920,sat,1.0,1.0,,0,430,42684,sat,1.0,1.0,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0281.smt2,448,43456,sat,1.0,1.0,414,45496,sat,1.0,1.0,,0,411,42688,sat,1.0,1.0,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0270.smt2,538,42684,sat,1.0,1.0,455,43964,sat,1.0,1.0,,0,471,42700,sat,1.0,1.0,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0356.smt2,444,42692,sat,1.0,1.0,445,43452,sat,1.0,1.0,,0,479,42676,sat,1.0,1.0,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0022.smt2,405,44848,unsat,2.0,6.0,414,42680,unsat,1.0,2.0,1.0,0,447,43452,unsat,1.0,5.0,1.0,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0109.smt2,456,42692,sat,1.0,1.0,443,43456,sat,1.0,1.0,,0,386,42684,sat,1.0,1.0,,0
meti-tarski/sin/problem/7/sin-problem-7-chunk-0091.smt2,455,41920,sat,1.0,1.0,552,44224,sat,1.0,1.0,,0,419,41916,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0028.smt2,392,43452,sat,,,404,41892,sat,,,,0,364,44720,sat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0030.smt2,437,42676,sat,,,401,43468,sat,,,,0,423,41928,sat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0013.smt2,417,42688,sat,1.0,1.0,423,44744,sat,1.0,1.0,,0,418,43464,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0031.smt2,429,41904,sat,1.0,1.0,440,41932,sat,1.0,1.0,,0,444,41908,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0010.smt2,424,43452,sat,1.0,1.0,394,43464,sat,1.0,1.0,,0,441,41916,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0027.smt2,442,42684,unsat,,,432,43452,unsat,,,,0,400,43464,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0026.smt2,485,41916,sat,1.0,1.0,389,43448,sat,1.0,1.0,,0,459,42692,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0032.smt2,460,42684,sat,1.0,1.0,438,42692,sat,1.0,1.0,,0,439,42664,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0024.smt2,388,42692,unsat,,,427,42672,unsat,,,,0,371,43940,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0029.smt2,406,42672,unsat,,,391,42688,unsat,,,,0,390,41908,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0031.smt2,425,42708,sat,1.0,1.0,482,42704,sat,1.0,1.0,,0,409,42676,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0015.smt2,473,42672,sat,1.0,1.0,468,42692,sat,1.0,1.0,,0,493,42684,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0022.smt2,453,41904,sat,1.0,1.0,394,43452,sat,1.0,1.0,,0,479,41932,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0021.smt2,428,42680,sat,1.0,1.0,391,42680,sat,1.0,1.0,,0,389,43452,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0018.smt2,460,45544,sat,1.0,1.0,441,43444,sat,1.0,1.0,,0,424,46960,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0033.smt2,465,44708,unsat,,,380,42672,unsat,,,,0,384,42676,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0012.smt2,379,44728,sat,1.0,1.0,410,42680,sat,1.0,1.0,,0,464,43448,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0012.smt2,426,42692,sat,,1.0,424,42692,sat,,1.0,,0,402,42680,sat,,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0016.smt2,413,46760,sat,1.0,1.0,466,42688,sat,1.0,1.0,,0,427,43448,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0025.smt2,342,42684,unsat,,,353,42680,unsat,,,,0,391,42676,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0024.smt2,389,41904,unsat,,,382,42680,unsat,,,,0,428,43468,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0015.smt2,388,43444,sat,1.0,1.0,431,43456,sat,1.0,1.0,,0,402,42684,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0019.smt2,510,42684,unsat,,,524,41912,unsat,,,,0,369,43476,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0025.smt2,439,43456,unsat,,,427,44720,unsat,,,,0,430,42688,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0026.smt2,432,42680,sat,1.0,1.0,356,44220,sat,1.0,1.0,,0,456,43484,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0013.smt2,376,42696,sat,1.0,1.0,409,44720,sat,1.0,1.0,,0,475,42672,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0029.smt2,400,45492,unsat,,,368,42696,unsat,,,,0,391,41900,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0034.smt2,393,44780,unsat,,,434,41908,unsat,,,,0,387,42696,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0016.smt2,386,42672,sat,1.0,1.0,366,44728,sat,1.0,1.0,,0,456,42680,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0027.smt2,384,42680,unsat,,,391,45516,unsat,,,,0,466,42688,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0018.smt2,438,43452,sat,1.0,1.0,437,43468,sat,1.0,1.0,,0,445,42692,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0032.smt2,479,42688,sat,1.0,1.0,371,43448,sat,1.0,1.0,,0,426,43448,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0021.smt2,451,42664,sat,1.0,1.0,492,42676,sat,1.0,1.0,,0,436,43944,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0033.smt2,407,41916,unsat,,,468,42688,unsat,,,,0,427,42688,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0023.smt2,403,43460,unsat,,,387,43444,unsat,,,,0,467,43944,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0034.smt2,431,42684,unsat,,,387,42696,unsat,,,,0,377,43452,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0019.smt2,433,42696,unsat,,,449,43456,unsat,,,,0,391,42672,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0023.smt2,452,43444,unsat,,,412,42676,unsat,,,,0,365,42672,unsat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0030.smt2,407,42688,sat,,,396,44148,sat,,,,0,393,42676,sat,,,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0010.smt2,381,43932,sat,1.0,1.0,432,43960,sat,1.0,1.0,,0,412,41900,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0022.smt2,424,42672,sat,1.0,1.0,431,42680,sat,1.0,1.0,,0,433,43464,sat,1.0,1.0,,0
meti-tarski/sin/problem/10/sin-problem-10-2-chunk-0028.smt2,392,42700,sat,,,394,43460,sat,,,,0,395,42680,sat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0049.smt2,438,43468,sat,1.0,1.0,383,42676,sat,1.0,1.0,,0,435,42680,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0062.smt2,509,42680,sat,1.0,1.0,428,42688,sat,1.0,1.0,,0,416,42684,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0077.smt2,423,44728,sat,1.0,1.0,412,42676,sat,1.0,1.0,,0,437,42668,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0062.smt2,412,42700,sat,1.0,1.0,369,42684,sat,1.0,1.0,,0,444,42676,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0073.smt2,439,43452,sat,1.0,1.0,434,41920,sat,1.0,1.0,,0,459,41900,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0072.smt2,441,43476,sat,1.0,1.0,439,43456,sat,1.0,1.0,,0,450,41928,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0054.smt2,490,42680,sat,1.0,1.0,384,41928,sat,1.0,1.0,,0,443,44736,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0040.smt2,481,41920,unsat,,,409,42676,unsat,,,,0,383,43448,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0013.smt2,371,41912,unsat,,,416,42672,unsat,,,,0,517,42668,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0038.smt2,452,42668,sat,1.0,1.0,372,43456,sat,1.0,1.0,,0,423,43456,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0050.smt2,411,42680,sat,1.0,1.0,433,42672,sat,1.0,1.0,,0,449,42688,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0075.smt2,424,43444,sat,1.0,1.0,455,41916,sat,1.0,1.0,,0,467,43464,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0029.smt2,404,41900,sat,,,423,42692,sat,,,,0,427,43460,sat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0045.smt2,410,42688,sat,1.0,1.0,432,41900,sat,1.0,1.0,,0,364,42680,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0063.smt2,478,43444,sat,1.0,1.0,467,43468,sat,1.0,1.0,,0,477,45480,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0053.smt2,491,42684,sat,1.0,1.0,436,43460,sat,1.0,1.0,,0,419,41912,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0027.smt2,374,44712,sat,,,344,42668,sat,,,,0,381,41140,sat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0068.smt2,467,42696,sat,1.0,1.0,522,45500,sat,1.0,1.0,,0,423,43444,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0049.smt2,406,42676,sat,1.0,1.0,459,41912,sat,1.0,1.0,,0,428,41896,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0061.smt2,462,42676,sat,1.0,1.0,445,41904,sat,1.0,1.0,,0,508,41912,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0033.smt2,393,43456,sat,,,400,43444,sat,,,,0,358,42680,sat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0035.smt2,421,42668,unsat,,,367,42688,unsat,,,,0,408,42676,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0078.smt2,411,41900,unsat,,,430,42680,unsat,,,,0,402,41904,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0031.smt2,422,42688,unsat,,,437,41912,unsat,,,,0,421,41900,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0069.smt2,444,43952,sat,1.0,1.0,438,42672,sat,1.0,1.0,,0,456,42680,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0048.smt2,467,43448,unsat,1.0,1.0,522,43452,unsat,1.0,1.0,,0,469,41924,unsat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0081.smt2,368,42696,sat,1.0,1.0,443,41908,sat,1.0,1.0,,0,463,43468,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0026.smt2,412,42684,unsat,,,554,42672,unsat,,,,0,465,41928,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0044.smt2,425,42680,sat,,1.0,438,43460,sat,,1.0,,0,481,45688,sat,,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0071.smt2,406,45444,sat,1.0,1.0,380,43448,sat,1.0,1.0,,0,378,42688,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0051.smt2,424,45492,unsat,,,349,44728,unsat,,,,0,379,41912,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0067.smt2,488,41900,sat,1.0,2.0,469,42680,sat,1.0,2.0,,0,474,41144,sat,1.0,2.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0016.smt2,388,43464,unsat,2.0,6.0,505,43460,unsat,1.0,2.0,1.0,0,440,43960,unsat,1.0,5.0,1.0,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0076.smt2,549,41896,sat,1.0,1.0,365,43448,sat,1.0,1.0,,0,460,43452,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0059.smt2,440,42684,unsat,,,411,41900,unsat,,,,0,542,42676,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0065.smt2,428,42684,unsat,2.0,6.0,421,43464,unsat,2.0,6.0,2.0,0,449,41916,unsat,2.0,6.0,1.0,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0039.smt2,496,42704,unsat,,,412,42660,unsat,,,,0,397,41904,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0024.smt2,397,42676,unsat,,,398,42680,unsat,,,,0,411,42692,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0020.smt2,402,43452,unsat,,,356,43456,unsat,,,,0,364,43944,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0046.smt2,497,45484,sat,1.0,1.0,415,41916,sat,1.0,1.0,,0,390,42688,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0079.smt2,469,43436,unsat,,,334,42704,unsat,,,,0,391,43452,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0056.smt2,362,43444,unsat,,,411,42692,unsat,,,,0,364,43464,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0070.smt2,401,42684,unsat,,,583,42688,unsat,,,,0,408,42688,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0028.smt2,397,43452,unsat,,,424,43460,unsat,,,,0,423,42676,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0019.smt2,400,42704,sat,,1.0,362,42680,sat,,1.0,,0,409,42688,sat,,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0025.smt2,381,42700,sat,,,412,43452,sat,,,,0,411,44896,sat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0060.smt2,431,41916,sat,1.0,1.0,404,43452,sat,1.0,1.0,,0,412,42676,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0052.smt2,421,41920,unsat,,,376,43456,unsat,,,,0,338,42692,unsat,,,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0057.smt2,451,41920,sat,1.0,1.0,371,42688,sat,1.0,1.0,,0,437,41916,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0058.smt2,427,44728,sat,1.0,1.0,438,43448,sat,1.0,1.0,,0,427,42672,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0043.smt2,438,42688,sat,1.0,1.0,459,41128,sat,1.0,1.0,,0,575,42684,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0069.smt2,475,43456,sat,1.0,1.0,448,43480,sat,1.0,1.0,,0,429,42676,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0050.smt2,492,42684,sat,1.0,1.0,422,43940,sat,1.0,1.0,,0,426,41904,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0058.smt2,369,42692,sat,1.0,1.0,433,42684,sat,1.0,1.0,,0,459,42664,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0046.smt2,442,42688,sat,1.0,1.0,442,42680,sat,1.0,1.0,,0,361,45500,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0059.smt2,436,42680,unsat,,,447,42692,unsat,,,,0,387,43456,unsat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0053.smt2,412,43436,sat,1.0,1.0,438,42672,sat,1.0,1.0,,0,419,41896,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0056.smt2,368,42672,unsat,,,357,41472,unsat,,,,0,404,42688,unsat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0060.smt2,468,42668,sat,1.0,1.0,429,44716,sat,1.0,1.0,,0,445,43468,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0054.smt2,455,42676,sat,1.0,1.0,470,41904,sat,1.0,1.0,,0,598,42680,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0068.smt2,419,42684,sat,1.0,1.0,367,45520,sat,1.0,1.0,,0,448,43476,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0031.smt2,396,42680,unsat,,,363,42672,unsat,,,,0,376,43460,unsat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0039.smt2,433,43444,unsat,,,367,41936,unsat,,,,0,409,43448,unsat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0045.smt2,798,42688,sat,1.0,1.0,435,45504,sat,1.0,1.0,,0,447,42676,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0026.smt2,440,43452,unsat,,,384,43492,unsat,,,,0,414,44920,unsat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0027.smt2,429,42676,sat,,,396,43452,sat,,,,0,407,42680,sat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0052.smt2,377,42688,unsat,,,397,43440,unsat,,,,0,403,43464,unsat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0038.smt2,477,42688,sat,1.0,1.0,430,43952,sat,1.0,1.0,,0,383,43456,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0024.smt2,370,42692,unsat,,,411,42676,unsat,,,,0,425,43456,unsat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0057.smt2,434,42692,sat,1.0,1.0,518,42676,sat,1.0,1.0,,0,442,42688,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0035.smt2,397,43464,unsat,,,392,41908,unsat,,,,0,404,42696,unsat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0040.smt2,460,42680,unsat,,,428,44728,unsat,,,,0,398,45504,unsat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0048.smt2,431,42684,unsat,1.0,1.0,438,42692,unsat,1.0,1.0,,0,437,43952,unsat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0067.smt2,422,42700,sat,1.0,1.0,438,41912,sat,1.0,1.0,,0,473,42708,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0025.smt2,416,41908,sat,,,425,42692,sat,,,,0,351,43464,sat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0033.smt2,406,42668,sat,,,383,42680,sat,,,,0,404,43448,sat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0028.smt2,412,42676,unsat,,,413,43464,unsat,,,,0,372,42704,unsat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0061.smt2,473,42668,sat,1.0,2.0,448,45508,sat,1.0,2.0,,0,542,42688,sat,1.0,2.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0044.smt2,424,42680,sat,,1.0,436,42676,sat,,1.0,,0,405,42696,sat,,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0029.smt2,427,41908,sat,,,431,42680,sat,,,,0,460,43480,sat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0043.smt2,420,41900,sat,1.0,1.0,436,43484,sat,1.0,1.0,,0,435,42688,sat,1.0,1.0,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0051.smt2,441,41908,unsat,,,349,42688,unsat,,,,0,368,42692,unsat,,,,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0065.smt2,389,43944,unsat,2.0,6.0,438,42688,unsat,3.0,7.0,2.0,0,428,41916,unsat,2.0,12.0,1.0,0
meti-tarski/sin/problem/8/sin-problem-8-chunk-0063.smt2,467,44728,sat,1.0,1.0,426,43436,sat,1.0,1.0,,0,397,45508,sat,1.0,1.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0035.smt2,436,43460,sat,,3.0,427,44712,sat,,3.0,,0,587,42680,sat,,3.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0023.smt2,444,42676,sat,,2.0,402,43464,sat,,2.0,,0,419,43472,sat,,2.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0045.smt2,437,43460,sat,,3.0,407,43440,sat,,3.0,,0,471,44724,sat,,3.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0055.smt2,415,42688,sat,,1.0,357,41908,sat,,1.0,,0,404,43476,sat,,1.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0053.smt2,446,42696,sat,,2.0,349,45512,sat,,2.0,,0,437,43452,sat,,2.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0062.smt2,420,43460,sat,,2.0,387,42688,sat,,2.0,,0,614,42684,sat,,2.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0032.smt2,392,43456,unsat,,,350,42684,unsat,,,,0,393,42700,unsat,,,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0013.smt2,415,42688,sat,,3.0,478,45480,sat,,3.0,,0,415,42672,sat,,3.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0034.smt2,422,43480,sat,,3.0,414,42680,sat,,3.0,,0,451,44728,sat,,3.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0016.smt2,424,41928,sat,1.0,3.0,384,42680,sat,1.0,3.0,,0,449,41920,sat,1.0,3.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0028.smt2,339,42672,unsat,,,397,43460,unsat,,,,0,406,42684,unsat,,,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0058.smt2,406,42700,unsat,,,428,42688,unsat,,,,0,383,43464,unsat,,,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0042.smt2,424,43996,sat,1.0,4.0,432,42676,sat,1.0,4.0,,0,462,42680,sat,1.0,4.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0061.smt2,479,45508,unsat,1.0,3.0,468,43464,unsat,1.0,3.0,,0,390,43452,unsat,1.0,3.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0040.smt2,412,41912,sat,,1.0,427,43480,sat,,1.0,,0,346,43444,sat,,1.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0037.smt2,411,41912,sat,,1.0,428,43456,sat,,1.0,,0,371,42688,sat,,1.0,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0057.smt2,351,43460,unsat,,,400,42684,unsat,,,,0,365,42664,unsat,,,,0
meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0069.smt2,506,43448,sat,,1.0,439,41912,sat,,1.0,,0,346,45516,sat,,1.0,,0
